,Name,Teams,Season,POS,GP,SOLO,AST,TOT,SACK YDS,YDS,TFL,PD,INT,INT YDS,LNG,TD,FF,FR,FTD
3823,Nik Needham,MIA,2023,CB,10,4,3,7,0.0,0,0,0,0,0,0,0,0,0,0
3824,Tae Davis,ATL / CAR,2023,LB,16,2,5,7,0.0,0,0,0,0,0,0,0,0,0,0
3825,Jacob Martin,IND,2023,DE,17,5,2,7,2.0,11,1,0,0,0,0,0,0,0,0
3826,Micah Abernathy,ATL,2023,S,12,5,2,7,0.0,0,0,0,0,0,0,0,0,0,0
3827,Irvin Charles,NYJ,2023,WR,12,6,1,7,0.0,0,0,0,0,0,0,0,0,0,0
3828,Sam Kamara,CLE,2023,DE,2,4,3,7,0.0,0,1,0,0,0,0,0,0,0,0
3829,Ko Kieft,TB,2023,TE,16,3,4,7,0.0,0,0,0,0,0,0,0,0,0,0
3830,Travis Homer,CHI,2023,RB,16,5,2,7,0.0,0,0,0,0,0,0,0,0,0,0
3831,Bryce Hall,NYJ,2023,CB,9,5,2,7,0.0,0,0,2,1,5,5,0,0,1,1
3832,Harrison Bryant,CLE,2023,TE,17,6,1,7,0.0,0,0,0,0,0,0,0,0,0,0
3833,Julian Okwara,DET,2023,LB,9,6,1,7,2.0,8,2,1,0,0,0,0,0,0,0
3834,Grant Stuard,IND,2023,LB,17,6,1,7,0.0,0,0,0,0,0,0,0,0,0,0
3835,Joey Blount,ARI,2023,S,11,3,4,7,0.0,0,0,1,1,0,0,0,2,0,0
3836,Brady Russell,SEA,2023,TE,15,5,2,7,0.0,0,0,0,0,0,0,0,0,0,0
3837,Patrick Johnson,PHI,2023,LB,15,5,2,7,0.0,0,0,0,0,0,0,0,0,0,0
3838,Mike Brown,TEN,2023,S,9,5,2,7,0.0,0,0,1,0,0,0,0,0,0,0
3839,Samuel Womack III,SF,2023,CB,7,6,1,7,0.0,0,0,0,0,0,0,0,0,0,0
3840,Myjai Sanders,HOU,2023,LB,7,4,3,7,0.0,0,1,0,0,0,0,0,0,0,0
3841,Brian Asamoah II,MIN,2023,LB,13,2,5,7,0.0,0,0,0,0,0,0,0,0,0,0
3842,NaJee Thompson,MIN,2023,CB,15,5,2,7,0.0,0,0,0,0,0,0,0,0,1,0
3843,Drake Jackson,SF,2023,DE,8,4,3,7,3.0,20,2,1,0,0,0,0,0,0,0
3844,Darrell Luter Jr.,SF,2023,CB,7,4,3,7,0.0,0,0,0,0,0,0,0,0,0,0
3845,Matthew Slater,NE,2023,WR,16,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0
3846,Al Woods,NYJ,2023,DT,6,4,2,6,1.0,2,2,0,0,0,0,0,0,0,0
3847,Pharaoh Brown,NE,2023,TE,17,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0
3848,Hassan Ridgeway,HOU,2023,DT,3,1,5,6,0.0,0,0,0,0,0,0,0,0,0,0
3849,Luke Gifford,TEN,2023,LB,11,3,3,6,0.0,0,0,0,0,0,0,0,0,0,0
3850,Chase Edmonds,TB,2023,RB,13,4,2,6,0.0,0,0,0,0,0,0,0,0,0,0
3851,Jeremy Reaves,WSH,2023,S,5,4,2,6,0.0,0,0,0,0,0,0,0,0,0,0
3852,Chris Lammons,IND,2023,CB,4,4,2,6,0.0,0,0,1,0,0,0,0,0,0,0
3853,Mitchell Fraboni,DEN,2023,LS,17,2,4,6,0.0,0,0,0,0,0,0,0,1,0,0
3854,Trevis Gipson,TEN,2023,LB,8,1,5,6,1.0,8,0,0,0,0,0,0,1,0,0
3855,C.J. Ham,MIN,2023,FB,17,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0
3856,Cameron Goode,MIA,2023,LB,17,3,3,6,0.0,0,0,0,0,0,0,0,0,0,0
3857,Kristian Welch,GB,2023,LB,14,4,2,6,0.0,0,0,0,0,0,0,0,0,0,0
3858,Keir Thomas,LAR,2023,LB,8,3,3,6,0.0,0,0,0,0,0,0,0,0,0,0
3859,Kylen Granson,IND,2023,TE,15,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0
3860,Myles Adams,SEA,2023,DE,10,2,4,6,1.0,7,1,0,0,0,0,0,0,0,0
3861,Chase Claypool,CHI / MIA,2023,WR,12,3,3,6,0.0,0,0,0,0,0,0,0,0,0,0
3862,Baylon Spector,BUF,2023,LB,9,2,4,6,0.0,0,0,0,0,0,0,0,0,0,0
3863,Garret Wallow,HOU / TEN,2023,LB,5,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0
3864,DeAngelo Malone,ATL,2023,LB,17,4,2,6,0.0,0,0,0,0,0,0,0,0,0,0
3865,Mike Greene,TB,2023,DE,10,2,4,6,0.0,0,0,0,0,0,0,0,0,0,0
3866,Tristin McCollum,PHI,2023,S,3,4,2,6,0.0,0,0,0,0,0,0,0,0,0,0
3867,Matthew Jackson,TEN,2023,S,10,3,3,6,0.0,0,0,0,0,0,0,0,0,0,0
3868,Rodney Williams,PIT,2023,TE,13,5,1,6,0.0,0,0,0,0,0,0,0,0,0,0
3869,Jalen Harris,WSH,2023,DE,5,5,1,6,0.0,0,0,1,0,0,0,0,0,0,0
3870,Eric Stokes,GB,2023,CB,3,5,1,6,0.0,0,1,0,0,0,0,0,0,0,0
3871,Dyami Brown,WSH,2023,WR,17,4,2,6,0.0,0,0,0,0,0,0,0,0,1,0
3872,Israel Mukuamu,DAL,2023,S,14,4,2,6,0.0,0,0,1,0,0,0,0,0,1,0
3873,Jalyn Armour-Davis,BAL,2023,CB,8,2,4,6,0.0,0,0,0,0,0,0,0,0,0,0
3874,Riley Moss,DEN,2023,CB,14,2,4,6,0.0,0,0,0,0,0,0,0,0,0,0
3875,David Ojabo,BAL,2023,LB,3,5,1,6,1.0,5,0,0,0,0,0,0,1,0,0
3876,Isaiah McGuire,CLE,2023,DE,4,5,1,6,1.0,12,2,0,0,0,0,0,0,0,0
3877,Isaiah Land,IND,2023,LB,7,2,4,6,1.0,0,0,0,0,0,0,0,0,0,0
3878,Drew Ogletree,IND,2023,TE,12,3,3,6,0.0,0,0,0,0,0,0,0,0,0,0
3879,Josh Harris,LAC,2023,LS,17,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3880,Charley Hughlett,CLE,2023,LS,17,0,5,5,0.0,0,0,0,0,0,0,0,0,0,0
3881,Cody Davis,NE,2023,S,11,4,1,5,0.0,0,0,0,0,0,0,0,0,1,1
3882,Michael Burton,DEN,2023,FB,17,4,1,5,0.0,0,0,0,0,0,0,0,1,0,0
3883,Justin Hardee Sr.,NYJ,2023,CB,11,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3884,Zach Pascal,ARI,2023,WR,14,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3885,Thomas Hennessy,NYJ,2023,LS,17,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3886,Parry Nickerson,MIA,2023,CB,5,5,0,5,0.0,0,0,0,0,0,0,0,0,0,0
3887,Brandon Facyson,LV,2023,CB,3,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3888,KhaDarel Hodge,ATL,2023,WR,17,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3889,Carl Lawson,NYJ,2023,DE,6,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0
3890,Jakob Johnson,LV,2023,FB,13,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3891,Tyreek Hill,MIA,2023,WR,16,5,0,5,0.0,0,0,0,0,0,0,0,0,0,0
3892,Jalyn Holmes,NYJ,2023,DE,5,3,2,5,1.0,5,1,0,0,0,0,0,0,0,0
3893,Terry McLaurin,WSH,2023,WR,17,5,0,5,0.0,0,0,0,0,0,0,0,0,0,0
3894,Royce Freeman,LAR,2023,RB,14,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0
3895,Jalen Davis,CIN,2023,CB,16,3,2,5,0.0,0,0,1,0,0,0,0,0,0,0
3896,Tremon Smith,DEN,2023,CB,17,5,0,5,0.0,0,0,0,0,0,0,0,0,1,0
3897,Roderic Teamer,LV,2023,S,6,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3898,Justin Strnad,DEN,2023,LB,17,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3899,Adam Prentice,NO,2023,FB,13,1,4,5,0.0,0,0,0,0,0,0,0,0,0,0
3900,Miles Boykin,PIT,2023,WR,17,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3901,Devin Harper,CIN / DAL,2023,LB,9,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3902,Levi Onwuzurike,DET,2023,DE,10,4,1,5,1.0,11,1,0,0,0,0,0,0,0,0
3903,Caleb Johnson,JAX,2023,LB,17,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3904,Sam Roberts,NE,2023,DT,7,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0
3905,David Moore,TB,2023,WR,7,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3906,Kingsley Jonathan,BUF,2023,DE,13,3,2,5,0.0,0,0,0,0,0,0,0,1,0,0
3907,Chris Rumph II,LAC,2023,LB,6,4,1,5,0.0,0,0,0,0,0,0,0,0,1,0
3908,Charlie Kolar,BAL,2023,TE,15,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3909,Marcus Jones,NE,2023,CB,2,4,1,5,0.0,0,0,0,0,0,0,0,0,1,0
3910,Earnest Brown IV,LAR,2023,DE,7,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0
3911,Raheem Layne,LAC,2023,S,5,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3912,Robert Beal Jr.,SF,2023,DE,4,2,3,5,1.0,7,1,0,0,0,0,0,0,0,0
3913,Mario Goodrich,PHI,2023,CB,4,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3914,Daniel Bellinger,NYG,2023,TE,17,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0
3915,Divaad Wilson,ARI,2023,CB,2,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3916,Jason Taylor II,LAR,2023,S,8,5,0,5,0.0,0,0,0,0,0,0,0,0,0,0
3917,Chase Brown,CIN,2023,RB,12,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0
3918,JT Woods,LAC,2023,S,3,5,0,5,0.0,0,0,0,0,0,0,0,0,0,0
3919,Vincent Gray,CLE,2023,CB,1,4,1,5,0.0,0,0,2,0,0,0,0,0,0,0
3920,Adetomiwa Adebawore,IND,2023,DE,10,4,1,5,1.5,13,1,0,0,0,0,0,0,0,0
3921,Kyu Blu Kelly,SEA / WSH,2023,CB,8,5,0,5,0.0,0,1,0,0,0,0,0,0,0,0
3922,Tre Tucker,LV,2023,WR,16,4,1,5,0.0,0,0,0,0,0,0,0,0,0,0
3923,Jordan Addison,MIN,2023,WR,17,5,0,5,0.0,0,0,0,0,0,0,0,0,0,0
3924,Nahshon Wright,DAL,2023,CB,12,3,2,5,0.0,0,0,1,0,0,0,0,0,0,0
3925,Tucker Kraft,GB,2023,TE,17,3,2,5,0.0,0,0,0,0,0,0,0,0,0,0
3926,Tyson Alualu,DET,2023,DT,2,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3927,Josh Norman,BUF,2023,CB,3,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3928,Brandon Bolden,LV,2023,RB,17,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3929,Mike Pennel Jr.,KC,2023,DT,3,2,2,4,0.0,0,1,0,0,0,0,0,0,0,0
3930,Casey Kreiter,NYG,2023,LS,17,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3931,Tyler Ott,BAL,2023,LS,17,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3932,C.J. Goodwin,DAL,2023,CB,5,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3933,Sam Eguavoen,NYJ,2023,LB,15,3,1,4,0.0,0,0,0,0,0,0,0,0,1,0
3934,Chris Wormley,CAR,2023,DE,5,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3935,Blake Martinez,PIT,2023,LB,1,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3936,Christian Kuntz,PIT,2023,LS,17,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3937,Patrick O'Connor,TB,2023,DE,11,2,2,4,0.0,0,2,0,0,0,0,0,0,0,0
3938,Dylan Cole,CHI,2023,LB,16,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3939,Mack Hollins,ATL,2023,WR,13,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3940,Kevin Rader,TEN,2023,TE,14,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3941,Bruce Hector,NYJ,2023,DT,2,2,2,4,0.0,0,1,0,0,0,0,0,0,0,0
3942,Jason Cabinda,DET,2023,FB,4,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3943,Oshane Ximines,NYG,2023,LB,3,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3944,Blake Lynch,LAC,2023,LB,7,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3945,Josiah Deguara,GB,2023,TE,15,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3946,K.J. Osborn,MIN,2023,WR,16,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3947,T.J. Smith,MIN,2023,DT,3,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3948,Mitchell Wilcox,CIN,2023,TE,17,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3949,Kendall Sheffield,TEN,2023,CB,5,4,0,4,0.0,0,1,0,0,0,0,0,0,0,0
3950,Zayne Anderson,GB,2023,S,10,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3951,Jesper Horsted,LV,2023,TE,13,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3952,Bobby Price,ARI,2023,CB,6,3,1,4,0.0,0,0,0,0,0,0,0,0,1,0
3953,Robert Rochell,GB,2023,CB,9,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3954,Velus Jones Jr.,CHI,2023,WR,14,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3955,Shemar Jean-Charles,SF / NO,2023,CB,8,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3956,Tayler Hawkins,SF,2023,S,1,3,1,4,0.0,0,0,1,1,0,0,0,0,0,0
3957,Amen Ogbongbemiga,LAC,2023,LB,15,2,2,4,0.0,0,0,0,0,0,0,0,0,2,0
3958,Innis Gaines,GB,2023,S,4,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3959,Elijah Garcia,DEN,2023,DT,3,1,3,4,1.0,4,0,0,0,0,0,0,1,0,0
3960,Patrick Taylor Jr.,GB,2023,RB,11,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3961,Trevon Diggs,DAL,2023,CB,2,4,0,4,0.0,0,0,3,1,8,8,0,1,0,0
3962,Timmy Horne,ATL / NYG,2023,DT,4,0,4,4,0.0,0,0,1,0,0,0,0,0,0,0
3963,AJ Parker,CAR,2023,CB,1,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3964,Noah Gray,KC,2023,TE,17,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3965,Buddy Johnson,DAL,2023,LB,2,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3966,Gabe Davis,BUF,2023,WR,17,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3967,Andre Jones Jr.,WSH,2023,DE,14,1,3,4,0.0,0,0,3,0,0,0,0,0,0,0
3968,Jalen Tolbert,DAL,2023,WR,17,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3969,Colton Dowell,TEN,2023,WR,10,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3970,Tariq Castro-Fields,WSH,2023,CB,8,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3971,Nick Hampton,LAR,2023,LB,10,2,2,4,0.0,0,0,1,0,0,0,0,0,0,0
3972,Eku Leota,CAR,2023,LB,8,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3973,PJ Mustipher,NO,2023,DT,4,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3974,Andrei Iosivas,CIN,2023,WR,16,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3975,Cameron McGrone,IND,2023,LB,12,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3976,Tommy Tremble,CAR,2023,TE,16,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3977,Markees Watts,TB,2023,LB,7,4,0,4,1.0,6,1,0,0,0,0,0,0,0,0
3978,Amon-Ra St. Brown,DET,2023,WR,16,2,2,4,0.0,0,0,0,0,0,0,0,1,0,0
3979,John FitzPatrick,ATL,2023,TE,9,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3980,Hunter Luepke,DAL,2023,RB,17,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
3981,Craig Reynolds,DET,2023,RB,17,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3982,Anthony Pittman,DET,2023,LB,17,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
3983,Nic Jones,KC,2023,CB,9,4,0,4,0.0,0,1,0,0,0,0,0,0,0,0
3984,Sam LaPorta,DET,2023,TE,17,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
3985,Byron Young,LV,2023,DT,6,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3986,Garrett Wilson,NYJ,2023,WR,17,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
3987,Von Miller,BUF,2023,LB,12,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
3988,Andrew DePaola,MIN,2023,LS,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
3989,DeAndre Hopkins,TEN,2023,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
3990,Kerry Hyder Jr.,HOU,2023,DE,6,3,0,3,1.0,7,2,0,0,0,0,0,0,0,0
3991,Carl Davis Jr.,DAL,2023,DT,3,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
3992,Mitch Morse,BUF,2023,C,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
3993,Rick Lovato,PHI,2023,LS,17,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
3994,Luke Rhodes,IND,2023,LS,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
3995,Chris Moore,TEN,2023,WR,17,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
3996,Tyler Lockett,SEA,2023,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
3997,Kevon Seymour,BAL,2023,CB,8,3,0,3,0.0,0,0,0,0,0,0,0,0,1,0
3998,Stefon Diggs,BUF,2023,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
3999,Reid Ferguson,BUF,2023,LS,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4000,Dwayne Washington,DEN,2023,RB,13,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4001,Tyler Lancaster,DEN,2023,DT,3,2,1,3,0.0,0,1,0,0,0,0,0,0,0,0
4002,Wyatt Teller,CLE,2023,G,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4003,Matt Breida,NYG,2023,RB,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4004,Evan Engram,JAX,2023,TE,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4005,Daniel Ekuale,NE,2023,DT,3,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
4006,Jonnu Smith,ATL,2023,TE,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4007,Jamal Agnew,JAX,2023,WR,11,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4008,Zach Triner,TB,2023,LS,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4009,Curtis Samuel,WSH,2023,WR,16,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4010,Trent Sherfield,BUF,2023,WR,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4011,Malik Reed,MIA,2023,LB,4,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4012,Sean Chandler,WSH,2023,S,2,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4013,Malik Jefferson,DAL,2023,LB,3,2,1,3,0.0,0,1,0,0,0,0,0,0,0,0
4014,Kyle Phillips,NO,2023,DE,5,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4015,DJ Moore,CHI,2023,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,1,0,0
4016,Liam McCullough,ATL,2023,LS,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4017,Jacob Bobenmoyer,LV,2023,LS,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4018,JoJo Domann,TEN,2023,LB,5,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4019,Trayveon Williams,CIN,2023,RB,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4020,Byron Pringle,WSH,2023,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4021,Joe Bachie,CIN,2023,LB,16,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
4022,Reggie Gilliam,BUF,2023,FB,17,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
4023,Darnell Mooney,CHI,2023,WR,15,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4024,Shyheim Carter,TEN,2023,S,3,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4025,Curtis Robinson,SF,2023,LB,3,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4026,Chase Lucas,DET,2023,CB,12,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4027,John Bates,WSH,2023,TE,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4028,Cory Durden,LAR,2023,DT,4,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4029,DeeJay Dallas,SEA,2023,RB,17,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
4030,Connor Heyward,PIT,2023,TE,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4031,Ty Chandler,MIN,2023,RB,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4032,Peyton Hendershot,DAL,2023,TE,8,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4033,Cole Kmet,CHI,2023,TE,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4034,Kana'i Mauga,LV,2023,LB,5,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4035,Trey McBride,ARI,2023,TE,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4036,Pat Freiermuth,PIT,2023,TE,12,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
4037,Moro Ojomo,PHI,2023,DT,8,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4038,DJ Ivey,CIN,2023,CB,8,3,0,3,0.0,0,0,1,0,0,0,0,0,1,0
4039,Kelvin Joseph,MIA / SEA,2023,CB,5,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4040,Darius Rush,PIT,2023,CB,3,2,1,3,0.0,0,0,1,0,0,0,0,0,0,0
4041,Brodric Martin,DET,2023,DT,3,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4042,Quindell Johnson,CHI,2023,S,9,2,1,3,0.0,0,0,1,1,0,0,0,0,0,0
4043,Jaylen Waddle,MIA,2023,WR,14,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4044,Chance Campbell,TEN,2023,LB,4,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4045,Ronnie Bell,SF,2023,WR,17,2,1,3,0.0,0,0,0,0,0,0,0,0,1,0
4046,Jashaun Corbin,NYG,2023,RB,6,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4047,Andrew Farmer II,LAC,2023,LB,8,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4048,Roschon Johnson,CHI,2023,RB,15,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4049,Drake London,ATL,2023,WR,16,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4050,Elijah Higgins,ARI,2023,TE,11,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
4051,AJ Finley,LAC,2023,S,12,1,2,3,0.0,0,0,0,0,0,0,0,1,0,0
4052,Rashee Rice,KC,2023,WR,16,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
4053,Drake Thomas,SEA,2023,LB,7,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4054,Michael Mayer,LV,2023,TE,14,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4055,Tyler Smith,DAL,2023,OT,14,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4056,Mike Morris,SEA,2023,DE,1,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4057,Perrion Winfrey,NYJ,2023,DT,1,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
4058,Tyrus Wheat,DAL,2023,DE,12,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
4059,JJ Jansen,CAR,2023,LS,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4060,Jason Pierre-Paul,MIA,2023,LB,3,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4061,Robert Woods,HOU,2023,WR,14,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4062,Dustin Hopkins,CLE,2023,PK,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4063,Joel Bitonio,CLE,2023,G,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4064,Allen Robinson II,PIT,2023,WR,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4065,Logan Thomas,WSH,2023,TE,16,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4066,Taysom Hill,NO,2023,QB,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4067,Laken Tomlinson,NYJ,2023,G,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4068,Tyler Higbee,LAR,2023,TE,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4069,C.J. Uzomah,NYJ,2023,TE,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4070,Zach Wood,NO,2023,LS,17,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
4071,DeVante Parker,NE,2023,WR,13,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4072,T.Y. McGill,SF,2023,DT,2,1,1,2,0.0,0,0,0,0,0,0,0,1,0,0
4073,Ka'imi Fairbairn,HOU,2023,PK,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
4074,Nick Vigil,MIN,2023,LB,8,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
4075,Joe Jones,TEN,2023,LB,4,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
4076,Robert Tonyan,CHI,2023,TE,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4077,Cooper Kupp,LAR,2023,WR,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4078,Mo Alie-Cox,IND,2023,TE,17,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
4079,Tanzel Smart,NYJ,2023,DT,4,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4080,Kendal Vickers,BUF,2023,DE,2,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
4081,Calvin Munson,MIA / NE,2023,LB,8,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
